Incident Date,Park Name,"Cause of Death Group 
(Used in the NPS Mortality Dashboard) ",Sex,Activity,age_range_clean,age_min,age_max,age_mid,parkCode,fullName_official,Intent_norm,Cause_norm,Month,Year,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName
2014-03-23,Yosemite National Park,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,YOSE,Yosemite National Park,unintentional,drowning,3,2014,6204.0,146750.0,YOSE,Yosemite NP
2014-03-23,Zion National Park,Fall,Male,Base Jumping,35-44,35.0,44.0,39.5,ZION,Zion National Park,unintentional,fall,3,2014,1860.0,226424.0,ZION,Zion NP
2014-03-25,Delaware Water Gap National Recreation Area,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,DEWA,Delaware Water Gap National Recreation Area,intentional,suicide,3,2014,9000.0,365610.0,DEWA,Delaware Water Gap NRA
2014-03-28,Valley Forge National Historical Park,Medical - Not during physical activity,Male,Other,65+,65.0,,,VAFO,Valley Forge National Historical Park,medical,medical - not during physical activity,3,2014,0.0,111319.0,VAFO,Valley Forge NHP
2014-03-29,Joshua Tree National Park,Fall,Female,Climbing,35-44,35.0,44.0,39.5,JOTR,Joshua Tree National Park,unintentional,fall,3,2014,690.0,195810.0,JOTR,Joshua Tree NP
2014-03-30,San Francisco Maritime National Historical Park,Drowning,Male,Not Reported,Unknown,,,,SAFR,San Francisco Maritime National Historical Park,unintentional,drowning,3,2014,0.0,290875.0,SAFR,San Francisco Maritime NHP
2014-03-31,Kenilworth Park & Aquatic Gardens,Undetermined,Not Reported,Not Reported,Unknown,,,,KEAQ,Kenilworth Park & Aquatic Gardens,undetermined,undetermined,3,2014,,,,
2014-04-01,Point Reyes National Seashore,Motor Vehicle Crash,Male,Driving,65+,65.0,,,PORE,Point Reyes National Seashore,unintentional,motor vehicle crash,4,2014,2149.0,195999.0,PORE,Point Reyes NS
2014-04-01,Gulf Islands National Seashore,Suicide,Male,Suicide,55-64,55.0,64.0,59.5,GUIS,Gulf Islands National Seashore,intentional,suicide,4,2014,7127.0,483595.0,GUIS,Gulf Islands NS
2014-04-02,Blue Ridge Parkway,Other Transportation,Male,Bicycling,45-54,45.0,54.0,49.5,BLRI,Blue Ridge Parkway,unintentional,bicycle only crash,4,2014,161855.0,1080792.0,BLRI,Blue Ridge PKWY
2014-04-02,Whiskeytown National Recreation Area,Suicide,Female,Suicide,35-44,35.0,44.0,39.5,WHIS,Whiskeytown National Recreation Area,intentional,suicide,4,2014,531.0,57547.0,WHIS,Whiskeytown NRA
2014-04-05,Chickasaw National Recreation Area,Drowning,Male,Vessel Related,0-14,0.0,14.0,7.0,CHIC,Chickasaw National Recreation Area,unintentional,drowning,4,2014,141001.0,85594.0,CHIC,Chickasaw NRA
2014-04-05,National Mall & Memorial Parks,Medical - Unknown,Female,Not Reported,65+,65.0,,,NAMA,,medical,medical - unknown,4,2014,,,,
2014-04-06,Joshua Tree National Park,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,JOTR,Joshua Tree National Park,unintentional,motor vehicle crash,4,2014,683.0,187219.0,JOTR,Joshua Tree NP
2014-04-06,Joshua Tree National Park,Motor Vehicle Crash,Female,Driving,55-64,55.0,64.0,59.5,JOTR,Joshua Tree National Park,unintentional,motor vehicle crash,4,2014,683.0,187219.0,JOTR,Joshua Tree NP
2014-04-07,Presidio Of San Francisco,Medical - Not during physical activity,Male,Other,55-64,55.0,64.0,59.5,PRSF,,medical,medical - not during physical activity,4,2014,,,,
2014-04-10,Grand Canyon National Park,Medical - Not during physical activity,Male,Other,65+,65.0,,,GRCA,Grand Canyon National Park,medical,medical - not during physical activity,4,2014,5493.0,320348.0,GRCA,Grand Canyon NP
2014-04-11,George Washington Memorial Parkway,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,GWMP,George Washington Memorial Parkway,unintentional,motor vehicle crash,4,2014,2856134.0,782943.0,GWMP,George Washington MEM PKWY
2014-04-12,Yosemite National Park,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,YOSE,Yosemite National Park,intentional,suicide,4,2014,9613.0,242722.0,YOSE,Yosemite NP
2014-04-15,Assateague Island National Seashore,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,ASIS,Assateague Island National Seashore,intentional,suicide,4,2014,300.0,115599.0,ASIS,Assateague Island NS
2014-04-17,Golden Gate National Recreation Area,Medical - Unknown,Male,Not Reported,45-54,45.0,54.0,49.5,GOGA,Golden Gate National Recreation Area,medical,medical - unknown,4,2014,0.0,1296873.0,GOGA,Golden Gate NRA
2014-04-19,Virgin Islands National Park,Medical - During physical activity,Male,Snorkeling,65+,65.0,,,VIIS,Virgin Islands National Park,medical,medical - during physical activity,4,2014,34143.0,56535.0,VIIS,Virgin Islands NP
2014-04-22,Chesapeake & Ohio Canal National Historical Park,Medical - During physical activity,Male,Bicycling,55-64,55.0,64.0,59.5,CHOH,Chesapeake & Ohio Canal National Historical Park,medical,medical - during physical activity,4,2014,990.0,468219.0,CHOH,Chesapeake & Ohio Canal NHP
2014-04-22,Yosemite National Park,Medical - Not during physical activity,Male,Other,65+,65.0,,,YOSE,Yosemite National Park,medical,medical - not during physical activity,4,2014,9613.0,242722.0,YOSE,Yosemite NP
2014-04-22,Glen Canyon National Recreation Area,Other Transportation,Male,Other,45-54,45.0,54.0,49.5,GLCA,Glen Canyon National Recreation Area,unintentional,vessel incident,4,2014,2531.0,178241.0,GLCA,Glen Canyon NRA
2014-04-23,Canaveral National Seashore,Drowning,Male,Fishing,45-54,45.0,54.0,49.5,CANA,Canaveral National Seashore,unintentional,drowning,4,2014,0.0,147126.0,CANA,Canaveral NS
2014-04-23,Mojave National Preserve,Motor Vehicle Crash,Male,Driving,65+,65.0,,,MOJA,Mojave National Preserve,unintentional,motor vehicle crash,4,2014,0.0,53383.0,MOJA,Mojave NPRES
2014-04-24,Badlands National Park,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,BADL,Badlands National Park,unintentional,motor vehicle crash,4,2014,3500.0,25054.0,BADL,Badlands NP
2014-04-24,Chattahoochee River National Recreation Area,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,CHAT,Chattahoochee River National Recreation Area,intentional,suicide,4,2014,0.0,263684.0,CHAT,Chattahoochee River NRA
2014-04-26,Capitol Reef National Park,Medical - During physical activity,Male,Hiking,45-54,45.0,54.0,49.5,CARE,Capitol Reef National Park,medical,medical - during physical activity,4,2014,3106.0,70564.0,CARE,Capitol Reef NP
2014-04-28,Grand Canyon National Park,Suicide,Female,Suicide,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,intentional,suicide,4,2014,5493.0,320348.0,GRCA,Grand Canyon NP
2014-04-30,Great Smoky Mountains National Park,Medical - Not during physical activity,Male,Other,65+,65.0,,,GRSM,Great Smoky Mountains National Park,medical,medical - not during physical activity,4,2014,943551.0,724987.0,GRSM,Great Smoky Mountains NP
2014-05-01,Kaloko-Honokohau National Historical Park,Drowning,Female,Snorkeling,65+,65.0,,,KAHO,,unintentional,drowning,5,2014,0.0,12234.0,KAHO,Kaloko Honokohau NHP
2014-05-02,Buffalo National River,Medical - During physical activity,Male,Vessel Related,45-54,45.0,54.0,49.5,BUFF,Buffalo National River,medical,medical - during physical activity,5,2014,0.0,169353.0,BUFF,Buffalo NR
2014-05-03,Presidio Of San Francisco,Medical - Not during physical activity,Male,Not Reported,Unknown,,,,PRSF,,medical,medical - not during physical activity,5,2014,,,,
2014-05-03,Chattahoochee River National Recreation Area,Suicide,Female,Suicide,55-64,55.0,64.0,59.5,CHAT,Chattahoochee River National Recreation Area,intentional,suicide,5,2014,0.0,318634.0,CHAT,Chattahoochee River NRA
2014-05-04,Golden Gate National Recreation Area,Undetermined,Male,Not Reported,65+,65.0,,,GOGA,Golden Gate National Recreation Area,undetermined,undetermined,5,2014,0.0,1252946.0,GOGA,Golden Gate NRA
2014-05-05,Denali National Park & Preserve,Fall,Female,Climbing,35-44,35.0,44.0,39.5,DENA,Denali National Park & Preserve,unintentional,fall,5,2014,129514.0,49380.0,DENA,Denali NP & PRES
2014-05-05,Grand Teton National Park,Other Transportation,Male,Snowboarding,15-24,15.0,24.0,19.5,GRTE,Grand Teton National Park,unintentional,snowboard incident,5,2014,118399.0,199161.0,GRTE,Grand Teton NP
2014-05-08,Blue Ridge Parkway,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,BLRI,Blue Ridge Parkway,intentional,suicide,5,2014,161855.0,1380856.0,BLRI,Blue Ridge PKWY
2014-05-11,Chattahoochee River National Recreation Area,Poisoning,Female,Not Reported,15-24,15.0,24.0,19.5,CHAT,Chattahoochee River National Recreation Area,unintentional,poisoning - drugs,5,2014,0.0,318634.0,CHAT,Chattahoochee River NRA
2014-05-12,Kennesaw Mountain National Battlefield Park,Medical - During physical activity,Male,Hiking,45-54,45.0,54.0,49.5,KEMO,Kennesaw Mountain National Battlefield Park,medical,medical - during physical activity,5,2014,2131596.0,225962.0,KEMO,Kennesaw Mountain NBP
2014-05-14,North Cascades National Park,Environmental,Male,Driving,45-54,45.0,54.0,49.5,NOCA,North Cascades National Park,unintentional,avalanche,5,2014,0.0,727.0,NOCA,North Cascades NP
2014-05-15,Big Thicket National Preserve,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,BITH,Big Thicket National Preserve,unintentional,drowning,5,2014,0.0,9190.0,BITH,Big Thicket NPRES
2014-05-16,Dry Tortugas National Park,Drowning,Male,Snorkeling,55-64,55.0,64.0,59.5,DRTO,Dry Tortugas National Park,unintentional,drowning,5,2014,492.0,7646.0,DRTO,Dry Tortugas NP
2014-05-16,Amistad National Recreation Area,Fall,Male,Diving (Land),15-24,15.0,24.0,19.5,AMIS,Amistad National Recreation Area,unintentional,fall,5,2014,94.0,115719.0,AMIS,Amistad NRA
2014-05-16,Capitol Reef National Park,Medical - During physical activity,Male,Hiking,65+,65.0,,,CARE,Capitol Reef National Park,medical,medical - during physical activity,5,2014,1827.0,120903.0,CARE,Capitol Reef NP
2014-05-17,Gulf Islands National Seashore,Drowning,Male,Swimming,0-14,0.0,14.0,7.0,GUIS,Gulf Islands National Seashore,unintentional,drowning,5,2014,8903.0,617506.0,GUIS,Gulf Islands NS
2014-05-17,Suitland,Motor Vehicle Crash,Male,Walking,35-44,35.0,44.0,39.5,NACE,,unintentional,motor vehicle crash,5,2014,,,,
2014-05-17,Valley Forge National Historical Park,Other Transportation,Male,Walking,35-44,35.0,44.0,39.5,VAFO,Valley Forge National Historical Park,unintentional,train crash,5,2014,0.0,188030.0,VAFO,Valley Forge NHP
2014-05-17,Valley Forge National Historical Park,Other Transportation,Male,Walking,45-54,45.0,54.0,49.5,VAFO,Valley Forge National Historical Park,unintentional,train crash,5,2014,0.0,188030.0,VAFO,Valley Forge NHP
2014-05-18,Yosemite National Park,Fall,Male,Climbing,45-54,45.0,54.0,49.5,YOSE,Yosemite National Park,unintentional,fall,5,2014,12869.0,333308.0,YOSE,Yosemite NP
2014-05-18,Lake Mead National Recreation Area,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,LAKE,Lake Mead National Recreation Area,unintentional,motor vehicle crash,5,2014,22117.0,609803.0,LAKE,Lake Mead NRA
2014-05-20,Colorado National Monument,Fall,Male,Walking,15-24,15.0,24.0,19.5,COLM,Colorado National Monument,unintentional,fall,5,2014,30029.0,46491.0,COLM,Colorado NM
2014-05-20,Point Reyes National Seashore,Suicide,Female,Suicide,35-44,35.0,44.0,39.5,PORE,Point Reyes National Seashore,intentional,suicide,5,2014,2149.0,250626.0,PORE,Point Reyes NS
2014-05-24,Gulf Islands National Seashore,Drowning,Male,Vessel Related,0-14,0.0,14.0,7.0,GUIS,Gulf Islands National Seashore,unintentional,drowning,5,2014,8903.0,617506.0,GUIS,Gulf Islands NS
2014-05-24,Lake Mead National Recreation Area,Medical - During physical activity,Female,Swimming,65+,65.0,,,LAKE,Lake Mead National Recreation Area,medical,medical - during physical activity,5,2014,22117.0,609803.0,LAKE,Lake Mead NRA
2014-05-25,Upper Delaware Scenic & Recreational River,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,5,2014,225.0,25150.0,UPDE,Upper Delaware S&RR
2014-05-25,Saint Croix National Scenic Riverway,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,SACN,Saint Croix National Scenic Riverway,unintentional,drowning,5,2014,0.0,35564.0,SACN,Saint Croix NSR
2014-05-25,Saratoga National Historical Park,Medical - During physical activity,Male,Bicycling,65+,65.0,,,SARA,Saratoga National Historical Park,medical,medical - during physical activity,5,2014,9410.0,5611.0,SARA,Saratoga NHP
2014-05-25,Acadia National Park,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,ACAD,Acadia National Park,intentional,suicide,5,2014,7500.0,153013.0,ACAD,Acadia NP
2014-05-25,Gateway National Recreation Area,Undetermined,Not Reported,Not Reported,Unknown,,,,GATE,Gateway National Recreation Area,undetermined,undetermined,5,2014,71253.0,573842.0,GATE,Gateway NRA
2014-05-25,Biscayne National Park,Other Transportation,Female,Vessel Related,35-44,35.0,44.0,39.5,BISC,Biscayne National Park,unintentional,vessel incident,5,2014,0.0,49710.0,BISC,Biscayne NP
2014-05-26,Blue Ridge Parkway,Suicide,Male,Suicide,55-64,55.0,64.0,59.5,BLRI,Blue Ridge Parkway,intentional,suicide,5,2014,161855.0,1380856.0,BLRI,Blue Ridge PKWY
2014-05-28,Mount Rainier National Park,Fall,Male,Climbing,25-34,25.0,34.0,29.5,MORA,Mount Rainier National Park,unintentional,fall,5,2014,29378.0,55951.0,MORA,Mount Rainier NP
2014-05-28,Mount Rainier National Park,Fall,Male,Climbing,25-34,25.0,34.0,29.5,MORA,Mount Rainier National Park,unintentional,fall,5,2014,29378.0,55951.0,MORA,Mount Rainier NP
2014-05-28,Mount Rainier National Park,Fall,Male,Climbing,25-34,25.0,34.0,29.5,MORA,Mount Rainier National Park,unintentional,fall,5,2014,29378.0,55951.0,MORA,Mount Rainier NP
2014-05-28,Mount Rainier National Park,Fall,Male,Climbing,35-44,35.0,44.0,39.5,MORA,Mount Rainier National Park,unintentional,fall,5,2014,29378.0,55951.0,MORA,Mount Rainier NP
2014-05-28,Mount Rainier National Park,Fall,Male,Climbing,35-44,35.0,44.0,39.5,MORA,Mount Rainier National Park,unintentional,fall,5,2014,29378.0,55951.0,MORA,Mount Rainier NP
2014-05-28,Mount Rainier National Park,Fall,Male,Climbing,35-44,35.0,44.0,39.5,MORA,Mount Rainier National Park,unintentional,fall,5,2014,29378.0,55951.0,MORA,Mount Rainier NP
2014-05-30,Blue Ridge Parkway,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,BLRI,Blue Ridge Parkway,intentional,suicide,5,2014,161855.0,1380856.0,BLRI,Blue Ridge PKWY
2014-05-31,New River Gorge National River,Suicide,Female,Suicide,35-44,35.0,44.0,39.5,NERI,,intentional,suicide,5,2014,200.0,114857.0,NERI,New River Gorge NP & PRES
2014-06-01,Channel Islands National Park,Medical - During physical activity,Female,Diving - Scuba,45-54,45.0,54.0,49.5,CHIS,Channel Islands National Park,medical,medical - during physical activity,6,2014,1290.0,43584.0,CHIS,Channel Islands NP
2014-06-02,Buffalo National River,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,BUFF,Buffalo National River,unintentional,drowning,6,2014,0.0,264577.0,BUFF,Buffalo NR
2014-06-03,Grand Canyon National Park,Medical - During physical activity,Female,Vessel Related,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,medical,medical - during physical activity,6,2014,6032.0,563375.0,GRCA,Grand Canyon NP
2014-06-04,Grand Canyon National Park,Medical - Not during physical activity,Female,Other,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,medical,medical - not during physical activity,6,2014,6032.0,563375.0,GRCA,Grand Canyon NP
2014-06-05,Lake Mead National Recreation Area,Poisoning,Male,Camping,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,unintentional,poisoning - drugs,6,2014,25311.0,697851.0,LAKE,Lake Mead NRA
2014-06-06,Death Valley National Park,Environmental,Male,Walking,45-54,45.0,54.0,49.5,DEVA,Death Valley National Park,unintentional,hyperthermia,6,2014,2913.0,81146.0,DEVA,Death Valley NP
2014-06-06,Rock Creek Park,Undetermined,Female,Not Reported,Unknown,,,,ROCR,Rock Creek Park,undetermined,undetermined,6,2014,1017322.0,301048.0,ROCR,Rock Creek Park
2014-06-07,Sleeping Bear Dunes National Lakeshore,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,SLBE,Sleeping Bear Dunes National Lakeshore,medical,medical - during physical activity,6,2014,0.0,196781.0,SLBE,Sleeping Bear Dunes NL
2014-06-07,Grand Canyon National Park,Medical - Not during physical activity,Male,Other,35-44,35.0,44.0,39.5,GRCA,Grand Canyon National Park,medical,medical - not during physical activity,6,2014,6032.0,563375.0,GRCA,Grand Canyon NP
2014-06-08,Chattahoochee River National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,CHAT,Chattahoochee River National Recreation Area,unintentional,drowning,6,2014,0.0,401393.0,CHAT,Chattahoochee River NRA
2014-06-08,Natchez Trace Parkway,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,NATR,Natchez Trace Parkway,intentional,suicide,6,2014,780939.0,519539.0,NATR,Natchez Trace PKWY
2014-06-09,Yellowstone National Park,Environmental,Male,Hiking,35-44,35.0,44.0,39.5,YELL,Yellowstone National Park,unintentional,falling tree/branch,6,2014,131003.0,669642.0,YELL,Yellowstone NP
2014-06-09,Grand Canyon National Park,Medical - Not during physical activity,Male,Other,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,medical,medical - not during physical activity,6,2014,6032.0,563375.0,GRCA,Grand Canyon NP
2014-06-10,Glen Canyon National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,GLCA,Glen Canyon National Recreation Area,unintentional,drowning,6,2014,2307.0,432150.0,GLCA,Glen Canyon NRA
2014-06-10,Rocky Mountain National Park,Fall,Male,Hiking,25-34,25.0,34.0,29.5,ROMO,Rocky Mountain National Park,unintentional,fall,6,2014,1400.0,538725.0,ROMO,Rocky Mountain NP
2014-06-11,Grand Canyon National Park,Medical - During physical activity,Male,Vessel Related,35-44,35.0,44.0,39.5,GRCA,Grand Canyon National Park,medical,medical - during physical activity,6,2014,6032.0,563375.0,GRCA,Grand Canyon NP
2014-06-12,Haleakala National Park,Fall,Female,Hiking,55-64,55.0,64.0,59.5,HALE,,unintentional,fall,6,2014,2424.0,103977.0,HALE,Haleakala NP
2014-06-13,Amistad National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,AMIS,Amistad National Recreation Area,unintentional,drowning,6,2014,94.0,135531.0,AMIS,Amistad NRA
2014-06-15,Lake Mead National Recreation Area,Drowning,Male,Swimming,35-44,35.0,44.0,39.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2014,25311.0,697851.0,LAKE,Lake Mead NRA
2014-06-15,Great Smoky Mountains National Park,Medical - During physical activity,Male,Walking,65+,65.0,,,GRSM,Great Smoky Mountains National Park,medical,medical - during physical activity,6,2014,1141381.0,1305063.0,GRSM,Great Smoky Mountains NP
2014-06-16,Death Valley National Park,Suicide,Female,Suicide,55-64,55.0,64.0,59.5,DEVA,Death Valley National Park,intentional,suicide,6,2014,2913.0,81146.0,DEVA,Death Valley NP
2014-06-16,Sequoia & Kings Canyon National Parks,Undetermined,Male,Hiking,55-64,55.0,64.0,59.5,SEKI,Sequoia & Kings Canyon National Parks,undetermined,undetermined,6,2014,,,,
2014-06-18,Capitol Reef National Park,Motor Vehicle Crash,Female,Driving,35-44,35.0,44.0,39.5,CARE,Capitol Reef National Park,unintentional,motor vehicle crash,6,2014,4203.0,96034.0,CARE,Capitol Reef NP
2014-06-18,Capitol Reef National Park,Motor Vehicle Crash,Male,Driving,35-44,35.0,44.0,39.5,CARE,Capitol Reef National Park,unintentional,motor vehicle crash,6,2014,4203.0,96034.0,CARE,Capitol Reef NP
2014-06-20,Ozark National Scenic Riverways,Medical - Not during physical activity,Female,Sleeping,65+,65.0,,,OZAR,Ozark National Scenic Riverways,medical,medical - not during physical activity,6,2014,0.0,192192.0,OZAR,Ozark NSR
2014-06-20,Buffalo National River,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,BUFF,Buffalo National River,unintentional,motor vehicle crash,6,2014,0.0,264577.0,BUFF,Buffalo NR
